country,subnational1,subnational2,threshold,area_ha,extent_2000_ha,extent_2010_ha,gain_2000-2020_ha,tc_loss_ha_2001,tc_loss_ha_2002,tc_loss_ha_2003,tc_loss_ha_2004,tc_loss_ha_2005,tc_loss_ha_2006,tc_loss_ha_2007,tc_loss_ha_2008,tc_loss_ha_2009,tc_loss_ha_2010,tc_loss_ha_2011,tc_loss_ha_2012,tc_loss_ha_2013,tc_loss_ha_2014,tc_loss_ha_2015,tc_loss_ha_2016,tc_loss_ha_2017,tc_loss_ha_2018,tc_loss_ha_2019,tc_loss_ha_2020,tc_loss_ha_2021,tc_loss_ha_2022,tc_loss_ha_2023
India,Arunachal Pradesh,Kurung Kumey,0,572190,572190,572190,3663,221,154,196,131,79,214,260,170,208,67,27,282,378,444,411,731,887,681,393,571,586,697,428
India,Arunachal Pradesh,Kurung Kumey,10,572190,453123,439111,3663,216,150,193,129,78,210,255,164,203,65,27,265,318,367,343,612,741,564,323,488,477,620,372
India,Arunachal Pradesh,Kurung Kumey,15,572190,449061,434915,3663,214,148,192,127,78,209,254,163,202,65,27,264,313,361,334,598,722,552,317,480,467,611,366
India,Arunachal Pradesh,Kurung Kumey,20,572190,448212,434163,3663,213,147,192,127,78,208,253,163,201,65,27,261,308,355,329,591,715,547,313,475,462,608,362
India,Arunachal Pradesh,Kurung Kumey,25,572190,447968,427864,3663,212,147,192,127,78,208,253,162,201,65,27,261,305,354,328,590,712,545,312,473,459,607,361
India,Arunachal Pradesh,Kurung Kumey,30,572190,445717,424968,3663,212,146,191,126,78,208,253,161,200,64,27,260,303,352,326,585,708,540,310,470,457,604,360
India,Arunachal Pradesh,Kurung Kumey,50,572190,424953,381524,3663,209,142,185,123,77,203,249,156,197,62,26,246,288,335,304,560,671,519,297,454,438,589,348
India,Arunachal Pradesh,Kurung Kumey,75,572190,357685,306684,3663,186,124,164,109,70,181,224,137,179,57,24,213,224,240,226,433,510,403,231,366,341,502,291
India,Arunachal Pradesh,Lohit,0,344025,344025,344025,7236,564,411,608,2295,436,707,1057,764,1308,764,3051,3768,817,1378,1277,2304,2469,1309,1155,2198,3302,2222,1756
India,Arunachal Pradesh,Lohit,10,344025,278286,276711,7236,556,406,601,2239,430,701,1044,758,1298,759,3028,3621,758,1309,1218,2121,2191,1193,979,1856,2954,2007,1542
India,Arunachal Pradesh,Lohit,15,344025,275387,271662,7236,550,404,598,2191,424,697,1035,756,1295,755,3017,3586,755,1305,1215,2112,2181,1187,958,1842,2936,1996,1532
India,Arunachal Pradesh,Lohit,20,344025,274296,270962,7236,549,404,598,2178,423,696,1032,755,1294,754,3015,3578,753,1302,1213,2105,2173,1184,951,1833,2926,1989,1527
India,Arunachal Pradesh,Lohit,25,344025,273247,268776,7236,546,403,596,2147,420,694,1030,754,1292,752,3009,3562,751,1300,1211,2100,2166,1181,946,1826,2918,1983,1522
India,Arunachal Pradesh,Lohit,30,344025,271516,266067,7236,544,403,595,2131,419,693,1028,753,1291,751,3005,3551,748,1297,1208,2091,2160,1175,935,1814,2904,1976,1516
India,Arunachal Pradesh,Lohit,50,344025,260804,249113,7236,528,390,583,1990,399,671,998,740,1272,736,2957,3441,733,1270,1190,2035,2109,1141,892,1747,2819,1917,1463
India,Arunachal Pradesh,Lohit,75,344025,237200,218420,7236,475,361,535,1741,357,610,928,697,1210,684,2785,3162,685,1195,1123,1896,1996,1068,798,1604,2618,1785,1347
India,Arunachal Pradesh,Longding,0,93352,93352,93352,1222,787,528,373,877,731,511,370,428,287,171,756,636,1555,2813,2697,2933,3689,1734,1744,1918,1310,1432,959
India,Arunachal Pradesh,Longding,10,93352,80106,80228,1222,782,521,371,871,727,508,368,424,284,169,517,423,1187,1898,1866,2004,2548,1096,1014,1012,930,1094,761
India,Arunachal Pradesh,Longding,15,93352,79513,78819,1222,780,518,370,868,726,506,366,422,284,168,504,413,1171,1866,1841,1976,2516,1077,996,993,916,1082,750
India,Arunachal Pradesh,Longding,20,93352,79144,78466,1222,779,517,369,867,725,505,365,421,284,168,485,405,1160,1847,1826,1957,2487,1062,983,981,906,1071,744
India,Arunachal Pradesh,Longding,25,93352,78807,77157,1222,778,517,369,866,724,505,365,421,283,167,477,398,1149,1824,1809,1938,2458,1050,967,964,896,1062,736
India,Arunachal Pradesh,Longding,30,93352,78346,76441,1222,778,516,368,862,723,504,363,420,283,167,471,393,1137,1804,1788,1918,2434,1036,952,948,888,1051,730
India,Arunachal Pradesh,Longding,50,93352,74487,71552,1222,769,512,366,850,714,499,356,412,278,164,409,351,1027,1543,1547,1675,2112,863,777,792,794,948,666
India,Arunachal Pradesh,Longding,75,93352,63632,57999,1222,717,467,348,748,645,451,314,367,248,148,350,271,763,1070,1110,1221,1449,549,478,529,559,716,511
India,Arunachal Pradesh,Lower Dibang Valley,0,556430,556430,556430,5851,395,486,617,1566,676,1055,833,830,994,325,897,2186,428,464,663,1435,1469,559,803,941,1112,1222,878
India,Arunachal Pradesh,Lower Dibang Valley,10,556430,425839,411341,5851,384,480,610,1546,668,1040,816,820,980,319,885,2085,292,382,563,987,1137,461,661,780,869,850,665
India,Arunachal Pradesh,Lower Dibang Valley,15,556430,420880,404579,5851,382,478,608,1538,665,1037,815,817,978,318,882,2068,288,377,556,969,1120,454,649,769,850,833,652
India,Arunachal Pradesh,Lower Dibang Valley,20,556430,419255,403548,5851,381,478,608,1534,664,1036,814,816,977,318,880,2063,286,374,552,963,1110,451,645,762,842,825,646
India,Arunachal Pradesh,Lower Dibang Valley,25,556430,418349,398964,5851,379,476,606,1528,661,1034,812,815,977,317,878,2055,284,372,549,954,1103,449,640,758,837,816,641
India,Arunachal Pradesh,Lower Dibang Valley,30,556430,415248,395777,5851,378,476,605,1526,661,1033,810,814,976,316,877,2043,281,368,543,939,1086,446,633,748,826,802,630
India,Arunachal Pradesh,Lower Dibang Valley,50,556430,391992,353635,5851,366,464,596,1490,647,1013,792,796,962,307,851,1973,261,342,505,863,1015,423,592,700,762,726,592
India,Arunachal Pradesh,Lower Dibang Valley,75,556430,330608,285357,5851,332,430,549,1352,592,947,732,734,889,279,756,1767,214,275,403,667,802,337,455,563,597,547,460
India,Arunachal Pradesh,Lower Subansiri,0,378817,378817,378817,358,636,534,263,490,505,689,681,661,573,326,575,521,562,713,743,1899,1185,834,598,1266,1251,1432,979
India,Arunachal Pradesh,Lower Subansiri,10,378817,362807,357047,358,632,532,263,488,503,687,677,659,571,325,572,505,498,641,687,1739,1079,750,539,1092,1029,1322,893
India,Arunachal Pradesh,Lower Subansiri,15,378817,361898,355788,358,630,532,262,488,503,687,676,658,570,325,571,504,494,636,684,1725,1070,745,534,1077,1013,1312,885
India,Arunachal Pradesh,Lower Subansiri,20,378817,361545,355405,358,630,531,262,488,503,686,675,658,570,324,571,503,490,632,681,1717,1066,741,532,1069,1007,1310,883
India,Arunachal Pradesh,Lower Subansiri,25,378817,361122,354026,358,629,531,262,487,503,686,674,657,569,324,570,502,487,628,680,1712,1063,738,529,1063,1000,1306,880
India,Arunachal Pradesh,Lower Subansiri,30,378817,360577,353607,358,628,530,262,487,502,686,674,655,568,324,570,501,484,624,678,1704,1058,735,526,1055,989,1301,876
India,Arunachal Pradesh,Lower Subansiri,50,378817,357531,346122,358,621,527,260,484,498,678,667,650,564,320,564,492,469,608,666,1670,1034,720,515,1019,947,1280,856
India,Arunachal Pradesh,Lower Subansiri,75,378817,344205,324513,358,581,500,251,461,476,636,628,607,533,307,535,458,406,533,606,1511,928,641,455,886,801,1182,787
India,Arunachal Pradesh,Namsai,0,42486,42486,42486,2367,139,63,93,148,82,155,208,186,220,178,526,158,146,284,218,170,164,92,136,257,459,224,212
India,Arunachal Pradesh,Namsai,10,42486,20032,19362,2367,136,62,91,137,75,152,197,179,218,174,519,151,119,239,166,122,135,71,116,221,398,164,151
India,Arunachal Pradesh,Namsai,15,42486,18975,18020,2367,136,62,90,135,73,151,194,178,218,173,516,150,118,237,164,121,134,71,115,220,396,163,149
India,Arunachal Pradesh,Namsai,20,42486,18716,17908,2367,135,62,90,134,72,151,192,178,217,172,515,149,118,236,163,120,134,70,114,219,394,162,148
India,Arunachal Pradesh,Namsai,25,42486,18385,17519,2367,135,62,90,133,71,150,191,177,217,172,514,149,117,235,162,119,134,70,114,218,394,161,147
India,Arunachal Pradesh,Namsai,30,42486,17668,16789,2367,134,61,90,132,71,150,191,177,217,171,513,148,116,231,160,118,132,69,113,217,389,159,145
India,Arunachal Pradesh,Namsai,50,42486,15007,13823,2367,128,59,86,118,65,146,180,168,210,162,498,142,111,217,152,111,127,65,107,209,370,145,136
India,Arunachal Pradesh,Namsai,75,42486,11127,9304,2367,110,46,66,89,50,123,140,134,176,126,422,122,97,182,133,90,113,58,91,181,309,122,116
India,Arunachal Pradesh,Papum Pare,0,353251,353251,353251,1079,594,487,342,504,628,635,700,710,942,492,797,1120,608,917,884,1585,1143,859,544,1114,1091,1250,1221
India,Arunachal Pradesh,Papum Pare,10,353251,336056,331387,1079,593,487,341,502,626,634,697,703,937,487,792,1100,575,860,811,1390,1062,806,492,1026,903,1149,1132
India,Arunachal Pradesh,Papum Pare,15,353251,334716,329866,1079,593,486,341,501,625,633,697,700,936,486,790,1097,572,854,803,1373,1052,798,487,1016,887,1136,1123
India,Arunachal Pradesh,Papum Pare,20,353251,334154,329305,1079,592,486,341,501,625,633,697,699,935,485,790,1096,570,850,799,1365,1049,794,485,1012,881,1131,1118
India,Arunachal Pradesh,Papum Pare,25,353251,333638,328157,1079,592,486,341,500,625,633,697,698,934,484,789,1095,568,847,796,1358,1045,791,483,1007,876,1126,1114
India,Arunachal Pradesh,Papum Pare,30,353251,332915,327083,1079,592,486,341,500,624,632,696,697,934,483,788,1094,565,844,790,1347,1038,788,479,1002,867,1117,1107
India,Arunachal Pradesh,Papum Pare,50,353251,327565,315367,1079,591,485,339,497,623,628,691,690,927,477,781,1079,548,812,760,1287,998,760,458,964,810,1069,1064
India,Arunachal Pradesh,Papum Pare,75,353251,308370,286448,1079,573,474,331,483,609,605,663,654,888,439,739,1009,484,704,666,1112,878,660,390,829,667,925,936
India,Arunachal Pradesh,Tawang,0,215022,215022,215022,1634,28,18,11,30,21,54,29,26,51,73,67,29,16,37,32,99,54,23,29,50,58,84,81
India,Arunachal Pradesh,Tawang,10,215022,107519,98591,1634,24,16,10,29,19,51,27,24,49,69,62,21,10,31,16,61,35,15,15,36,47,61,59
India,Arunachal Pradesh,Tawang,15,215022,104656,95420,1634,24,16,10,29,19,51,27,23,49,69,61,21,9,30,12,59,34,14,14,35,46,59,57
India,Arunachal Pradesh,Tawang,20,215022,103741,95112,1634,24,16,9,29,19,50,27,23,48,69,61,21,9,30,12,58,34,14,14,35,46,59,56
India,Arunachal Pradesh,Tawang,25,215022,103559,92163,1634,24,16,9,29,19,50,27,23,48,68,60,21,9,30,12,58,33,14,14,35,46,59,56
India,Arunachal Pradesh,Tawang,30,215022,101851,91644,1634,23,16,9,28,19,50,26,23,47,67,59,21,9,30,12,55,33,13,13,34,46,57,55
India,Arunachal Pradesh,Tawang,50,215022,88548,63958,1634,20,13,9,26,17,49,24,21,44,64,55,19,7,28,9,47,26,12,12,31,29,54,50
India,Arunachal Pradesh,Tawang,75,215022,55992,43958,1634,17,6,6,21,14,44,21,18,40,56,49,16,4,22,3,29,14,7,8,18,12,37,35
India,Arunachal Pradesh,Tirap,0,109276,109276,109276,417,492,174,166,315,286,430,234,330,214,225,207,289,698,1207,1152,1012,1438,698,682,766,763,611,544
India,Arunachal Pradesh,Tirap,10,109276,101732,99077,417,485,172,165,309,281,424,231,328,211,222,192,216,516,929,769,743,1041,511,461,591,603,476,423
India,Arunachal Pradesh,Tirap,15,109276,101136,98556,417,482,171,164,308,280,422,231,327,210,221,192,208,503,905,751,732,1025,498,445,579,592,466,414
India,Arunachal Pradesh,Tirap,20,109276,100805,98373,417,482,171,164,308,280,421,230,327,210,221,190,198,496,893,740,727,1015,492,436,570,586,461,408
India,Arunachal Pradesh,Tirap,25,109276,100593,98021,417,480,171,164,307,279,421,230,327,210,221,190,195,493,887,734,721,1008,487,431,565,581,459,404
India,Arunachal Pradesh,Tirap,30,109276,100278,97211,417,479,171,164,306,279,420,230,327,210,221,190,192,489,878,727,717,1001,482,428,561,575,453,401
India,Arunachal Pradesh,Tirap,50,109276,98099,94787,417,474,169,163,303,276,414,226,325,208,218,184,174,459,818,671,676,940,442,374,511,529,419,375
India,Arunachal Pradesh,Tirap,75,109276,90008,82906,417,428,156,153,278,253,376,206,300,199,199,169,133,362,622,529,543,746,317,257,350,371,306,287
India,Arunachal Pradesh,Upper Siang,0,701634,701634,701634,6462,624,423,484,529,438,537,505,653,222,425,197,423,508,523,445,803,491,218,370,352,364,594,551
India,Arunachal Pradesh,Upper Siang,10,701634,551392,552251,6462,614,422,481,527,437,536,504,647,220,421,191,347,465,471,402,761,453,204,351,310,333,557,504
India,Arunachal Pradesh,Upper Siang,15,701634,546811,548350,6462,611,421,481,527,437,536,504,646,220,421,190,341,462,468,399,756,450,203,350,307,331,553,500
India,Arunachal Pradesh,Upper Siang,20,701634,545908,547535,6462,611,421,481,527,437,536,504,646,220,421,189,329,461,465,397,754,449,203,349,305,329,551,496
India,Arunachal Pradesh,Upper Siang,25,701634,545574,541083,6462,610,421,481,527,437,536,503,646,220,421,189,323,460,464,396,753,448,203,348,304,328,550,495
India,Arunachal Pradesh,Upper Siang,30,701634,542210,539323,6462,610,421,480,526,437,536,503,645,220,421,188,311,457,462,394,750,447,202,347,303,325,548,493
India,Arunachal Pradesh,Upper Siang,50,701634,513590,471629,6462,603,419,479,525,435,533,501,642,219,419,179,285,438,439,377,731,433,196,340,292,313,533,478
India,Arunachal Pradesh,Upper Siang,75,701634,461967,407947,6462,577,410,466,515,425,510,484,615,211,412,165,251,386,378,326,667,388,169,304,253,268,473,419
India,Arunachal Pradesh,Upper Subansiri,0,641172,641172,641172,3854,429,458,319,597,601,475,560,819,244,364,623,538,803,814,843,1113,1029,668,577,636,866,799,501
India,Arunachal Pradesh,Upper Subansiri,10,641172,516865,486069,3854,420,453,317,593,597,470,551,809,241,359,598,517,714,714,761,983,921,601,504,562,727,702,442
India,Arunachal Pradesh,Upper Subansiri,15,641172,512479,480626,3854,419,452,316,592,596,469,550,807,240,359,597,514,710,707,755,974,913,596,499,557,716,695,438
India,Arunachal Pradesh,Upper Subansiri,20,641172,511578,479932,3854,418,452,316,591,595,469,549,807,240,358,595,513,701,701,750,968,907,593,494,552,709,687,435
India,Arunachal Pradesh,Upper Subansiri,25,641172,511130,473227,3854,418,450,316,590,595,468,548,806,240,358,593,511,696,696,748,965,904,591,492,549,704,682,432
India,Arunachal Pradesh,Upper Subansiri,30,641172,508012,470378,3854,417,449,315,590,594,468,547,806,240,358,592,510,694,691,745,959,900,589,490,547,698,679,429
India,Arunachal Pradesh,Upper Subansiri,50,641172,478271,415775,3854,412,444,312,586,589,464,543,799,237,356,576,498,665,663,721,926,866,570,474,528,666,655,413
India,Arunachal Pradesh,Upper Subansiri,75,641172,396448,350817,3854,379,399,291,540,545,432,506,730,223,335,505,438,499,498,548,714,673,447,362,411,467,509,324
India,Arunachal Pradesh,West Kameng,0,734287,734287,734287,4947,240,166,163,312,419,396,505,323,507,203,293,669,305,745,471,1003,1059,784,489,801,705,1050,1264
India,Arunachal Pradesh,West Kameng,10,734287,564334,566461,4947,236,164,162,309,415,387,496,314,499,198,287,633,263,641,397,849,895,632,373,636,555,864,968
India,Arunachal Pradesh,West Kameng,15,734287,556893,558585,4947,235,163,161,307,414,383,495,312,496,197,287,628,258,626,383,829,874,610,359,615,533,838,940
India,Arunachal Pradesh,West Kameng,20,734287,555599,556969,4947,234,163,161,307,413,381,493,311,496,197,286,624,255,620,380,824,868,604,356,611,528,834,934
India,Arunachal Pradesh,West Kameng,25,734287,554710,549008,4947,234,163,160,306,412,379,491,310,495,196,286,623,254,616,378,820,865,600,353,604,523,829,929
India,Arunachal Pradesh,West Kameng,30,734287,551070,545555,4947,234,163,159,305,411,378,490,307,493,195,285,621,251,611,374,812,856,593,346,595,514,820,917
India,Arunachal Pradesh,West Kameng,50,734287,525113,483769,4947,227,159,153,294,403,357,474,294,476,188,275,591,234,572,345,762,801,561,318,552,470,765,854
India,Arunachal Pradesh,West Kameng,75,734287,425423,356752,4947,194,140,128,252,359,293,400,250,422,164,242,492,183,436,247,601,592,421,222,396,327,582,636
India,Arunachal Pradesh,West Siang,0,779775,779775,779775,3534,1792,1924,1235,2184,2080,1600,1194,2302,890,1049,1794,1497,1998,2199,2130,2824,2607,1752,1517,1477,1549,1759,1243
India,Arunachal Pradesh,West Siang,10,779775,682027,671480,3534,1746,1889,1217,2159,2055,1575,1179,2265,877,1029,1696,1392,1653,1860,1844,2493,2338,1540,1347,1251,1330,1506,1078
India,Arunachal Pradesh,West Siang,15,779775,677773,666649,3534,1740,1882,1214,2154,2052,1572,1176,2257,875,1027,1691,1382,1634,1842,1829,2475,2321,1529,1336,1237,1316,1491,1068
India,Arunachal Pradesh,West Siang,20,779775,676533,665646,3534,1736,1878,1212,2151,2049,1570,1175,2253,873,1024,1686,1374,1614,1823,1815,2457,2309,1520,1329,1227,1305,1482,1061
India,Arunachal Pradesh,West Siang,25,779775,675849,661376,3534,1734,1875,1211,2150,2048,1567,1174,2250,871,1023,1683,1371,1607,1815,1808,2447,2302,1514,1324,1221,1296,1474,1057
India,Arunachal Pradesh,West Siang,30,779775,673340,659039,3534,1731,1873,1209,2147,2047,1566,1172,2247,870,1022,1681,1366,1597,1805,1800,2434,2292,1508,1319,1214,1287,1464,1051
India,Arunachal Pradesh,West Siang,50,779775,648078,603025,3534,1702,1848,1196,2129,2028,1553,1164,2220,863,1009,1655,1321,1494,1696,1706,2330,2207,1437,1266,1149,1209,1380,1001
India,Arunachal Pradesh,West Siang,75,779775,576083,529143,3534,1511,1657,1073,1964,1853,1445,1094,2014,808,908,1486,1120,1094,1251,1278,1803,1740,1087,987,855,870,1034,762
India,Assam,Baksa,0,239364,239364,239364,7672,14,11,31,92,71,88,141,165,144,111,180,80,4,9,8,13,15,4,47,45,17,27,69
India,Assam,Baksa,10,239364,67550,61265,7672,13,9,26,84,69,84,136,160,139,108,176,74,3,6,6,11,14,3,31,30,12,17,40
India,Assam,Baksa,15,239364,61986,54576,7672,12,8,24,81,68,82,133,158,136,106,173,72,3,6,6,11,14,3,30,28,12,16,39
India,Assam,Baksa,20,239364,59826,53408,7672,12,8,24,79,67,82,132,155,135,106,172,72,3,6,6,11,14,3,29,28,12,15,39
India,Assam,Baksa,25,239364,55348,51619,7672,12,8,24,77,67,81,132,153,133,104,170,71,3,6,6,11,14,3,28,27,12,14,38
India,Assam,Baksa,30,239364,50158,45466,7672,12,8,23,77,66,81,132,153,133,104,169,71,2,6,6,11,14,3,26,26,12,14,37
India,Assam,Baksa,50,239364,32955,27772,7672,10,7,19,60,60,70,117,131,117,93,155,57,1,3,3,10,12,2,16,22,10,8,26
India,Assam,Baksa,75,239364,10851,8834,7672,5,2,5,15,18,23,45,55,50,47,80,20,0,0,0,1,0,0,5,7,1,1,10
India,Assam,Barpeta,0,227857,227857,227857,3207,14,12,3,14,3,14,10,10,6,10,17,33,2,0,3,0,1,0,1,14,3,5,7
India,Assam,Barpeta,10,227857,23655,28912,3207,12,10,2,11,2,13,9,8,6,9,14,29,0,0,2,0,0,0,1,9,1,4,1
India,Assam,Barpeta,15,227857,18564,20927,3207,11,10,2,10,2,11,9,8,5,8,13,29,0,0,2,0,0,0,1,8,1,3,1
India,Assam,Barpeta,20,227857,17088,19460,3207,11,9,2,10,2,11,8,7,5,7,13,29,0,0,2,0,0,0,1,8,1,3,1
India,Assam,Barpeta,25,227857,13305,18034,3207,11,9,2,9,2,11,7,7,5,7,13,27,0,0,2,0,0,0,1,8,1,3,1
India,Assam,Barpeta,30,227857,10844,13386,3207,11,9,2,9,2,11,7,7,5,7,12,27,0,0,2,0,0,0,1,6,1,2,1
India,Assam,Barpeta,50,227857,5418,2999,3207,9,8,1,6,1,5,3,4,3,4,8,19,0,0,1,0,0,0,0,3,1,1,0
India,Assam,Barpeta,75,227857,321,22,3207,4,3,0,2,0,1,0,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0
India,Assam,Bongaigaon,0,112362,112362,112362,3830,10,11,4,14,13,20,21,16,16,36,25,31,12,16,4,7,11,9,15,34,25,21,31
India,Assam,Bongaigaon,10,112362,23553,22784,3830,9,11,4,12,13,19,21,15,14,34,23,29,5,10,2,6,8,6,10,17,13,9,9
India,Assam,Bongaigaon,15,112362,19943,18381,3830,9,10,4,12,12,18,20,15,14,34,23,28,4,9,2,5,7,6,8,15,11,7,8
India,Assam,Bongaigaon,20,112362,18957,17649,3830,9,10,4,11,12,18,20,15,13,33,22,28,4,8,2,5,7,6,7,14,11,7,8
India,Assam,Bongaigaon,25,112362,17195,16766,3830,9,10,4,11,12,18,20,15,13,33,22,26,4,8,2,5,7,5,7,13,10,6,7
India,Assam,Bongaigaon,30,112362,15343,13976,3830,9,10,4,11,11,17,20,14,13,33,22,26,3,7,2,5,6,5,6,10,8,5,6
India,Assam,Bongaigaon,50,112362,10011,6026,3830,7,8,3,7,7,12,15,12,9,25,15,17,2,5,2,3,4,3,4,6,5,3,4
India,Assam,Bongaigaon,75,112362,1037,303,3830,4,3,1,1,2,4,3,3,2,6,2,4,0,0,0,0,0,0,0,1,0,1,0
India,Assam,Cachar,0,378676,378676,378676,2336,219,154,212,238,152,357,317,548,542,301,347,619,359,621,511,818,755,690,589,949,813,871,1189
India,Assam,Cachar,10,378676,238540,233433,2336,218,153,211,237,152,355,316,544,538,299,346,615,350,606,497,798,735,660,568,913,780,827,1134
India,Assam,Cachar,15,378676,231180,226298,2336,218,153,211,237,151,355,316,543,538,297,346,614,345,600,493,790,726,647,556,896,766,812,1117
India,Assam,Cachar,20,378676,228761,224965,2336,218,153,211,237,151,354,315,542,537,296,346,613,345,597,490,788,723,642,554,892,761,806,1110
India,Assam,Cachar,25,378676,224857,222167,2336,218,153,211,236,151,354,315,541,536,294,345,612,343,596,489,788,721,640,553,889,759,805,1106
India,Assam,Cachar,30,378676,219197,215588,2336,218,153,211,236,151,353,315,540,534,293,345,612,341,590,484,778,711,628,539,878,747,792,1092
India,Assam,Cachar,50,378676,198851,190676,2336,217,152,208,232,148,345,308,530,522,277,338,601,328,564,463,755,677,583,505,827,710,736,1038
India,Assam,Cachar,75,378676,136340,133062,2336,199,141,186,203,130,288,260,452,426,200,278,494,189,357,292,536,397,307,277,448,419,420,676
India,Assam,Chirang,0,118891,118891,118891,3961,9,5,5,53,23,46,45,49,53,65,45,76,2,6,4,13,26,7,16,20,49,43,75
India,Assam,Chirang,10,118891,52804,49762,3961,8,4,5,49,22,45,42,47,52,62,45,74,1,5,2,12,22,5,12,14,39,32,60
India,Assam,Chirang,15,118891,49641,46342,3961,8,4,5,48,21,45,41,46,52,61,44,73,1,5,2,11,22,5,11,13,38,31,59
India,Assam,Chirang,20,118891,48602,45858,3961,8,4,5,47,21,45,41,46,52,61,44,72,1,5,2,11,22,5,11,13,37,31,58
India,Assam,Chirang,25,118891,46797,45014,3961,8,4,4,47,21,44,40,45,51,60,43,72,1,5,2,11,21,4,11,13,37,30,58
India,Assam,Chirang,30,118891,44423,42350,3961,8,4,4,46,21,44,40,45,51,60,43,72,1,5,2,11,21,4,10,13,36,29,57
India,Assam,Chirang,50,118891,37215,33480,3961,7,3,4,41,18,40,35,39,48,54,38,64,1,5,1,10,19,3,8,11,31,26,52
India,Assam,Chirang,75,118891,19823,15461,3961,3,1,3,19,11,15,18,22,34,35,19,42,0,3,0,2,4,1,2,5,17,12,28
India,Assam,Darrang,0,159926,159926,159926,1492,6,9,2,23,20,6,17,14,11,35,10,33,3,17,2,7,15,5,2,13,8,12,14
India,Assam,Darrang,10,159926,15199,10945,1492,4,7,2,21,18,6,14,9,10,30,8,28,3,16,1,7,15,4,1,11,7,5,4
India,Assam,Darrang,15,159926,12471,7951,1492,4,7,2,20,18,5,13,8,10,26,7,27,3,16,1,7,15,4,1,10,7,5,4
India,Assam,Darrang,20,159926,11543,7440,1492,4,6,2,18,18,5,13,8,10,26,6,27,3,16,1,7,15,4,1,10,7,5,3
